Sales ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit
131597-10002607-1,CA-2012-131597,14/09/2012,18/09/2012,Standard Class,170.136,3,0.2,-8.51
164833-10000443-7,CA-2012-164833,04/06/2012,04/06/2012,Same Day,7.38,2,0,3.47
164833-10004685-9,CA-2012-164833,04/06/2012,04/06/2012,Same Day,9.26,2,0,3.06
125423-10001771-9,CA-2012-125423,13/12/2012,15/12/2012,Second Class,9.96,2,0,4.58
130379-10001394-7,US-2011-130379,25/05/2011,29/05/2011,Standard Class,75.6,2,0.8,-166.32
130379-10002553-2,US-2011-130379,25/05/2011,29/05/2011,Standard Class,29.32,2,0.6,-24.19
168956-10004233-9,CA-2013-168956,16/02/2013,20/02/2013,Standard Class,92.064,6,0.8,-225.56
168956-10000304-6,CA-2013-168956,16/02/2013,20/02/2013,Standard Class,6.976,4,0.2,1.83
168956-10004754-6,CA-2013-168956,16/02/2013,20/02/2013,Standard Class,62.958,3,0.3,-2.70
168956-10000809-5,CA-2013-168956,16/02/2013,20/02/2013,Standard Class,5.184,1,0.2,1.81
167507-10003694-3,CA-2013-167507,23/12/2013,29/12/2013,Standard Class,31.32,10,0.7,-25.06
167507-10001935-1,CA-2013-167507,23/12/2013,29/12/2013,Standard Class,11.84,4,0.2,3.11
167507-10002878-2,CA-2013-167507,23/12/2013,29/12/2013,Standard Class,22.784,1,0.2,4.84
109344-10002624-1,CA-2013-109344,08/02/2013,11/02/2013,Second Class,1127.976,3,0.2,126.90
140851-10000019-3,US-2012-140851,13/07/2012,15/07/2012,Second Class,38.88,6,0,18.66
103373-10002885-7,CA-2011-103373,18/05/2011,24/05/2011,Standard Class,779.796,2,0.4,-168.96
145884-10000895-1,CA-2014-145884,22/10/2014,22/10/2014,Same Day,1439.92,8,0,374.38
145884-10002356-2,CA-2014-145884,22/10/2014,22/10/2014,Same Day,262.11,1,0,62.91
131422-10001270-2,CA-2012-131422,05/11/2012,09/11/2012,Standard Class,207,3,0.2,25.88
162691-10000488-1,CA-2014-162691,02/08/2014,08/08/2014,Standard Class,1439.982,3,0.4,-264.00
162691-10003729-3,CA-2014-162691,02/08/2014,08/08/2014,Standard Class,36.288,7,0.2,12.70
141278-10003056-2,CA-2011-141278,21/06/2011,24/06/2011,First Class,21.4,5,0,6.21
122693-10002518-1,CA-2014-122693,20/02/2014,22/02/2014,Second Class,1245.86,7,0,361.30
117345-10000240-1,CA-2011-117345,01/08/2011,05/08/2011,Standard Class,17.544,3,0.2,5.92
117345-10000629-4,CA-2011-117345,01/08/2011,05/08/2011,Standard Class,44.128,4,0.2,12.14
117345-10001005-6,CA-2011-117345,01/08/2011,05/08/2011,Standard Class,62.92,1,0.2,10.22
117345-10002377-7,CA-2011-117345,01/08/2011,05/08/2011,Standard Class,78.304,2,0.2,29.36
157763-10000988-1,CA-2013-157763,19/07/2013,24/07/2013,Standard Class,140.81,1,0,39.43
135391-10001074-4,CA-2012-135391,09/02/2012,11/02/2012,Second Class,40.096,4,0.2,13.53
135391-10001986-4,CA-2012-135391,09/02/2012,11/02/2012,Second Class,40.784,2,0.6,-30.59
113852-10003027-9,US-2014-113852,30/07/2014,03/08/2014,Standard Class,90.57,3,0,11.77
158512-10001804-4,US-2014-158512,13/01/2014,18/01/2014,Second Class,40.08,6,0,19.24
158512-10004973-3,US-2014-158512,13/01/2014,18/01/2014,Second Class,37.68,2,0,15.83
128370-10002602-3,CA-2014-128370,11/09/2014,11/09/2014,Same Day,362.352,3,0.2,27.18
128370-10004140-7,CA-2014-128370,11/09/2014,11/09/2014,Same Day,7.184,2,0.2,2.25
160472-10000464-3,CA-2012-160472,20/07/2012,25/07/2012,Second Class,34.76,1,0,9.73
160472-10002253-8,CA-2012-160472,20/07/2012,25/07/2012,Second Class,831.2,5,0,124.68
160472-10000528-2,CA-2012-160472,20/07/2012,25/07/2012,Second Class,26.4,5,0,11.88
160472-10000483-1,CA-2012-160472,20/07/2012,25/07/2012,Second Class,106.75,7,0,49.11
160472-10003129-9,CA-2012-160472,20/07/2012,25/07/2012,Second Class,97.82,2,0,45.98
160472-10003442-1,CA-2012-160472,20/07/2012,25/07/2012,Second Class,141.4,5,0,38.18
114643-10003631-1,CA-2011-114643,13/06/2011,17/06/2011,Standard Class,14.52,3,0,4.79
158218-10000563-1,US-2014-158218,13/05/2014,16/05/2014,Second Class,127.92,5,0.2,-15.99
158218-10002133-3,US-2014-158218,13/05/2014,16/05/2014,Second Class,34.24,4,0.8,-53.07
121608-10002311-1,CA-2012-121608,03/09/2012,05/09/2012,First Class,137.62,2,0,60.55
121608-10004959-1,CA-2012-121608,03/09/2012,05/09/2012,First Class,100.49,1,0,25.12
121251-10001918-2,US-2014-121251,27/03/2014,28/03/2014,First Class,257.568,2,0.2,-28.98
121251-10004896-1,US-2014-121251,27/03/2014,28/03/2014,First Class,119.96,4,0,33.59
151078-10001328-4,CA-2011-151078,12/11/2011,12/11/2011,Same Day,49.632,4,0.2,4.96
100839-10004575-7,US-2013-100839,14/10/2013,18/10/2013,Standard Class,727.45,5,0.5,-465.57
100839-10001617-2,US-2013-100839,14/10/2013,18/10/2013,Standard Class,24.96,3,0.2,4.37
116659-10002824-3,US-2014-116659,13/11/2014,13/11/2014,Same Day,370.782,3,0.4,-92.70
118857-10004460-1,CA-2014-118857,16/04/2014,19/04/2014,First Class,196.45,5,0,70.72
127110-10003309-3,CA-2012-127110,25/06/2012,01/07/2012,Standard Class,31.104,6,0.2,10.89
127110-10002554-7,CA-2012-127110,25/06/2012,01/07/2012,Standard Class,78.256,2,0.2,-17.61
148201-10000019-6,CA-2013-148201,27/08/2013,30/08/2013,Second Class,6.48,1,0,3.11
116932-10002067-9,CA-2011-116932,21/07/2011,25/07/2011,Standard Class,99.2,5,0,25.79
116932-10001215-8,CA-2011-116932,21/07/2011,25/07/2011,Standard Class,801.568,2,0.2,50.10
116932-10004175-2,CA-2011-116932,21/07/2011,25/07/2011,Standard Class,272.848,1,0.2,27.28
142888-10004767-7,CA-2014-142888,22/11/2014,26/11/2014,Standard Class,70.98,1,0,20.58
147914-10001685-1,CA-2011-147914,04/06/2011,09/06/2011,Standard Class,16.224,2,0.2,5.88
112977-10003272-1,US-2013-112977,11/03/2013,17/03/2013,Standard Class,176.784,1,0.2,-22.10
112039-10000984-4,CA-2014-112039,26/03/2014,30/03/2014,Standard Class,470.376,3,0.2,47.04
118885-10002880-3,CA-2014-118885,30/12/2014,03/01/2015,Standard Class,393.568,4,0.2,-44.28
118885-10002563-3,CA-2014-118885,30/12/2014,03/01/2015,Standard Class,302.376,3,0.2,22.68
166611-10001191-6,US-2014-166611,29/03/2014,03/04/2014,Standard Class,68.742,9,0.7,-48.12
109512-10002621-2,CA-2012-109512,05/03/2012,05/03/2012,Same Day,29.34,3,0,14.67
109512-10001146-3,CA-2012-109512,05/03/2012,05/03/2012,Same Day,383.607,7,0.1,63.93
109512-10000689-5,CA-2012-109512,05/03/2012,05/03/2012,Same Day,563.4,4,0,67.61
118570-10001289-2,CA-2013-118570,14/11/2013,18/11/2013,Standard Class,217.056,7,0.2,78.68
154718-10003714-6,CA-2014-154718,20/01/2014,24/01/2014,Second Class,6,2,0.2,2.10
147578-10001889-3,CA-2013-147578,23/04/2013,27/04/2013,Second Class,31.56,3,0,10.41
140165-10002815-7,CA-2011-140165,13/05/2011,15/05/2011,First Class,7.104,2,0.2,2.40
140165-10004519-3,CA-2011-140165,13/05/2011,15/05/2011,First Class,398.352,8,0.7,-331.96
142587-10004708-1,CA-2011-142587,21/10/2011,22/10/2011,First Class,121.792,4,0.2,13.70
142587-10000617-4,CA-2011-142587,21/10/2011,22/10/2011,First Class,409.59,3,0.4,-122.88
157623-10001204-1,CA-2011-157623,14/03/2011,18/03/2011,Standard Class,10.56,2,0,4.75
157623-10003723-3,CA-2011-157623,14/03/2011,18/03/2011,Standard Class,3.38,1,0,1.25
145310-10002621-7,CA-2014-145310,23/12/2014,25/12/2014,Second Class,7.824,1,0.2,2.93
100083-10000241-2,CA-2013-100083,25/11/2013,30/11/2013,Standard Class,24.784,1,0.2,7.75
108063-10001446-3,US-2014-108063,03/12/2014,06/12/2014,First Class,34.65,3,0,10.40
109197-10004632-4,CA-2012-109197,31/12/2012,04/01/2013,Standard Class,487.984,2,0.2,152.50
141789-10001359-1,CA-2014-141789,04/10/2014,07/10/2014,First Class,1793.98,2,0,843.17
169775-10001749-2,CA-2011-169775,29/08/2011,02/09/2011,Second Class,29.808,2,0.2,10.81
169775-10004390-5,CA-2011-169775,29/08/2011,02/09/2011,Second Class,505.176,4,0.7,-336.78
169775-10001857-1,CA-2011-169775,29/08/2011,02/09/2011,Second Class,174.0585,3,0.45,-110.76
140543-10000563-1,CA-2013-140543,30/06/2013,04/07/2013,Second Class,191.88,6,0,19.19
151141-10004924-1,CA-2013-151141,21/08/2013,24/08/2013,First Class,14.78,2,0,3.99
167094-10003953-5,CA-2014-167094,22/10/2014,23/10/2014,First Class,5.184,1,0.2,1.81
167094-10000155-4,CA-2014-167094,22/10/2014,23/10/2014,First Class,478.48,2,0.2,47.85
167094-10003116-2,CA-2014-167094,22/10/2014,23/10/2014,First Class,28.4,2,0.2,6.75
154410-10002743-9,CA-2014-154410,22/10/2014,25/10/2014,First Class,909.12,8,0,9.09
150567-10001757-2,US-2013-150567,18/05/2013,22/05/2013,Standard Class,2.952,2,0.7,-2.16
150567-10000069-2,US-2013-150567,18/05/2013,22/05/2013,Standard Class,27.018,6,0.7,-21.61
157959-10004093-1,CA-2012-157959,03/02/2012,04/02/2012,First Class,136.92,4,0,41.08
105886-10001037-1,CA-2014-105886,19/12/2014,24/12/2014,Standard Class,18.96,2,0,8.53
105963-10003832-9,CA-2013-105963,16/11/2013,23/11/2013,Standard Class,99.39,3,0,40.75
121503-10001878-2,CA-2014-121503,04/07/2014,07/07/2014,Second Class,273.896,7,0.2,92.44
121503-10003674-5,CA-2014-121503,04/07/2014,07/07/2014,Second Class,597.132,3,0.4,49.76
103366-10003628-1,CA-2011-103366,16/01/2011,18/01/2011,First Class,149.95,5,0,65.98
124597-10003190-4,CA-2014-124597,01/05/2014,06/05/2014,Standard Class,4.608,2,0.2,1.67
124597-10002280-1,CA-2014-124597,01/05/2014,06/05/2014,Standard Class,15.528,3,0.2,4.85
124597-10001569-1,CA-2014-124597,01/05/2014,06/05/2014,Standard Class,11.952,3,0.2,3.88
105634-10001573-1,CA-2012-105634,08/11/2012,14/11/2012,Standard Class,11.65,5,0,3.38
123673-10001809-2,CA-2012-123673,30/10/2012,01/11/2012,Second Class,299.9,2,0,74.98
111423-10003091-8,US-2014-111423,18/08/2014,20/08/2014,First Class,895.92,5,0.2,302.37
111423-10003981-4,US-2014-111423,18/08/2014,20/08/2014,First Class,462.564,2,0.1,97.65
125178-10002562-1,CA-2012-125178,03/10/2012,09/10/2012,Standard Class,15.008,2,0.2,1.50
156685-10004345-8,CA-2013-156685,09/07/2013,11/07/2013,Second Class,863.64,9,0.2,107.96
156685-10000588-4,CA-2013-156685,09/07/2013,11/07/2013,Second Class,47.616,3,0.2,3.57
126865-10003039-9,CA-2014-126865,06/12/2014,08/12/2014,Second Class,92.94,3,0,41.82
102834-10001908-1,CA-2014-102834,10/03/2014,14/03/2014,Standard Class,199.98,2,0,69.99
139710-10001198-1,US-2013-139710,10/06/2013,16/06/2013,Standard Class,177.48,3,0.2,19.97
121538-10004071-8,CA-2014-121538,29/11/2014,02/12/2014,First Class,88.768,2,0.2,31.07
101539-10001972-6,US-2014-101539,17/03/2014,19/03/2014,Second Class,6.48,1,0,3.11
101539-10004180-4,US-2014-101539,17/03/2014,19/03/2014,Second Class,46.51,1,0,1.86
101539-10004165-6,US-2014-101539,17/03/2014,19/03/2014,Second Class,659.976,3,0.2,49.50
152121-10002483-2,CA-2013-152121,28/11/2013,30/11/2013,Second Class,271.992,1,0.2,23.80
161200-10000468-1,CA-2014-161200,07/08/2014,11/08/2014,Second Class,145.74,3,0,23.32
161200-10001706-1,CA-2014-161200,07/08/2014,11/08/2014,Second Class,15.4,5,0,7.39
101245-10003129-2,CA-2014-101245,28/11/2014,04/12/2014,Standard Class,244.55,5,0,114.94
101245-10001284-1,CA-2014-101245,28/11/2014,04/12/2014,Standard Class,166.16,8,0,59.82
141768-10002268-1,CA-2012-141768,25/05/2012,27/05/2012,Second Class,14.73,3,0,4.86
112109-10002082-1,CA-2013-112109,09/07/2013,13/07/2013,Standard Class,19.968,2,0.7,-13.31
112109-10001505-3,CA-2013-112109,09/07/2013,13/07/2013,Standard Class,33.488,7,0.2,-1.26
112109-10001634-8,CA-2013-112109,09/07/2013,13/07/2013,Standard Class,8.736,4,0.7,-6.12
112109-10004287-6,CA-2013-112109,09/07/2013,13/07/2013,Standard Class,662.88,3,0.2,74.57
144064-10004544-4,CA-2014-144064,30/08/2014,02/09/2014,First Class,47.36,4,0.2,17.76
144064-10004507-2,CA-2014-144064,30/08/2014,02/09/2014,First Class,27.44,2,0.2,2.40
144064-10002012-3,CA-2014-144064,30/08/2014,02/09/2014,First Class,3.24,9,0.8,-5.18
108581-10001109-9,CA-2013-108581,21/06/2013,27/06/2013,Standard Class,95.968,4,0.2,26.39
108581-10000809-1,CA-2013-108581,21/06/2013,27/06/2013,Standard Class,10.368,2,0.2,3.63
157987-10000658-2,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,23.1,2,0,6.47
157987-10001196-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,11.54,2,0,3.46
157987-10001889-2,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,254.526,1,0.4,-93.33
157987-10000358-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,12.98,1,0,3.76
157987-10004970-2,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,26.432,8,0.2,8.92
157987-10003885-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,197.97,3,0,57.41
157987-10001641-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,18.9,6,0,9.07
157987-10003379-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,1282.41,5,0.1,213.74
157987-10004582-4,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,4.92,3,0,2.21
157987-10002842-2,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,238,2,0,38.08
157987-10000109-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,167.97,3,0,40.31
157987-10003893-1,CA-2014-157987,03/09/2014,07/09/2014,Standard Class,17.12,4,0,7.70
110905-10003669-1,CA-2014-110905,11/09/2014,16/09/2014,Second Class,16.2,3,0,7.78
110905-10004785-3,CA-2014-110905,11/09/2014,16/09/2014,Second Class,33.99,3,0,14.62
110905-10003023-2,CA-2014-110905,11/09/2014,16/09/2014,Second Class,296.85,5,0,53.43
110905-10002217-1,CA-2014-110905,11/09/2014,16/09/2014,Second Class,112.8,6,0,6.77
110905-10002954-1,CA-2014-110905,11/09/2014,16/09/2014,Second Class,13.71,3,0,6.58
110905-10002586-2,CA-2014-110905,11/09/2014,16/09/2014,Second Class,24.9,5,0,11.70
110905-10000025-2,CA-2014-110905,11/09/2014,16/09/2014,Second Class,286.29,3,0,17.18
110905-10003281-2,CA-2014-110905,11/09/2014,16/09/2014,Second Class,24.18,2,0,7.25
165841-10002103-2,CA-2014-165841,22/12/2014,29/12/2014,Standard Class,281.97,3,0,78.95
165841-10000898-6,CA-2014-165841,22/12/2014,29/12/2014,Standard Class,69.5,5,0,20.16
165841-10001144-1,CA-2014-165841,22/12/2014,29/12/2014,Standard Class,166.44,3,0,79.89
117485-10004659-2,CA-2014-117485,24/09/2014,30/09/2014,Standard Class,291.96,4,0,102.19
140242-10004752-6,CA-2014-140242,07/05/2014,12/05/2014,Standard Class,6.408,3,0.2,0.64
140242-10004659-4,CA-2014-140242,07/05/2014,12/05/2014,Standard Class,408.744,7,0.2,76.64
148950-10001249-5,CA-2011-148950,14/12/2011,19/12/2011,Standard Class,5.104,4,0.8,-8.68
148950-10003059-2,CA-2011-148950,14/12/2011,19/12/2011,Standard Class,2.896,2,0.2,0.47
148950-10002718-3,CA-2011-148950,14/12/2011,19/12/2011,Standard Class,35.016,3,0.2,-2.19
110408-10001522-2,CA-2011-110408,18/10/2011,20/10/2011,Second Class,275.97,3,0,11.04
110408-10002352-1,CA-2011-110408,18/10/2011,20/10/2011,Second Class,1394.95,5,0,362.69
110408-10003774-5,CA-2011-110408,18/10/2011,20/10/2011,Second Class,545.88,6,0,70.96
109939-10000127-5,CA-2012-109939,08/05/2012,12/05/2012,Standard Class,5.248,2,0.2,0.59
112669-10004086-9,CA-2013-112669,15/04/2013,15/04/2013,Same Day,933.536,4,0.2,105.02
112669-10001228-4,CA-2013-112669,15/04/2013,15/04/2013,Same Day,42.976,4,0.2,4.30
119592-10004187-3,CA-2012-119592,14/12/2012,16/12/2012,Second Class,3.76,2,0,1.80
122749-10003811-4,CA-2011-122749,03/12/2011,09/12/2011,Standard Class,479.96,4,0,134.39
164721-10000240-3,CA-2011-164721,25/11/2011,27/11/2011,Second Class,320.88,6,0,93.06
164721-10001940-2,CA-2011-164721,25/11/2011,27/11/2011,Second Class,23.88,3,0,10.51
164721-10000575-2,CA-2011-164721,25/11/2011,27/11/2011,Second Class,26.76,4,0,12.31
147417-10001449-1,CA-2013-147417,26/07/2013,28/07/2013,First Class,1439.976,4,0.4,192.00
127509-10002393-1,CA-2012-127509,09/11/2012,13/11/2012,Standard Class,17.22,3,0,7.92
127509-10002855-1,CA-2012-127509,09/11/2012,13/11/2012,Standard Class,1024.38,7,0,215.12
127509-10000781-2,CA-2012-127509,09/11/2012,13/11/2012,Standard Class,26.22,3,0,12.32
127509-10002160-1,CA-2012-127509,09/11/2012,13/11/2012,Standard Class,17.34,3,0,8.50
111374-10004970-4,CA-2014-111374,25/02/2014,01/03/2014,Standard Class,4.956,4,0.7,-3.80
133648-10003923-7,CA-2014-133648,26/06/2014,03/07/2014,Standard Class,71.04,6,0.2,26.64
133648-10002257-5,CA-2014-133648,26/06/2014,03/07/2014,Standard Class,5.344,2,0.2,0.73
133648-10004395-1,CA-2014-133648,26/06/2014,03/07/2014,Standard Class,11.304,3,0.2,-2.12
147221-10002534-2,US-2014-147221,03/12/2014,05/12/2014,Second Class,294.62,5,0.8,-766.01
147221-10004020-8,US-2014-147221,03/12/2014,05/12/2014,Second Class,8.752,4,0.6,-3.72
131905-10002787-1,CA-2011-131905,07/02/2011,10/02/2011,First Class,15,4,0,7.20
131905-10003645-1,CA-2011-131905,07/02/2011,10/02/2011,First Class,161.61,1,0,42.02
131905-10001615-1,CA-2011-131905,07/02/2011,10/02/2011,First Class,144.95,5,0,42.04
166128-10001767-1,CA-2014-166128,12/04/2014,19/04/2014,Standard Class,199.95,5,0,21.99
166128-10001221-4,CA-2014-166128,12/04/2014,19/04/2014,Standard Class,41.86,7,0,14.23
163510-10000563-9,CA-2014-163510,26/12/2014,29/12/2014,Second Class,95.94,3,0,9.59
163510-10001146-3,CA-2014-163510,26/12/2014,29/12/2014,Second Class,304.45,5,0,76.11
143028-10004738-1,US-2014-143028,12/04/2014,19/04/2014,Standard Class,11.364,3,0.8,-17.05
111150-10000034-2,CA-2011-111150,31/12/2011,04/01/2012,Standard Class,29.68,7,0,11.58
111150-10000290-4,CA-2011-111150,31/12/2011,04/01/2012,Standard Class,47.53,7,0,16.16
165386-10003034-1,CA-2014-165386,04/08/2014,05/08/2014,First Class,183.372,2,0.3,-36.67
116407-10001315-4,CA-2011-116407,15/11/2011,21/11/2011,Standard Class,4.224,3,0.2,0.48
116407-10002118-3,CA-2011-116407,15/11/2011,21/11/2011,Standard Class,333.056,2,0.2,29.14
116407-10002137-2,CA-2011-116407,15/11/2011,21/11/2011,Standard Class,24.896,4,0.2,7.78
155761-10001606-1,CA-2012-155761,11/12/2012,11/12/2012,Same Day,159.984,2,0.2,36.00
155761-10000943-4,CA-2012-155761,11/12/2012,11/12/2012,Same Day,46.344,3,0.2,4.63
145905-10001854-3,CA-2013-145905,19/09/2013,24/09/2013,Standard Class,350.98,1,0,84.24
145905-10000533-1,CA-2013-145905,19/09/2013,24/09/2013,Standard Class,13.08,2,0,6.02
145905-10003716-9,CA-2013-145905,19/09/2013,24/09/2013,Standard Class,900.08,4,0,117.01
113110-10000088-1,CA-2012-113110,19/03/2012,23/03/2012,Standard Class,17.568,2,0.2,6.37
113110-10000240-1,CA-2012-113110,19/03/2012,23/03/2012,Standard Class,14.62,2,0,6.87
113110-10001165-3,CA-2012-113110,19/03/2012,23/03/2012,Standard Class,33.36,4,0,8.67
113110-10002749-4,CA-2012-113110,19/03/2012,23/03/2012,Standard Class,40.14,6,0,19.67
168354-10001490-1,CA-2013-168354,20/09/2013,22/09/2013,First Class,1606.23,9,0,481.87
168354-10002377-1,CA-2013-168354,20/09/2013,22/09/2013,First Class,17.04,3,0,7.67
168354-10004826-4,CA-2013-168354,20/09/2013,22/09/2013,First Class,49.53,3,0,23.77
168354-10004675-8,CA-2013-168354,20/09/2013,22/09/2013,First Class,872.32,4,0,244.25
111241-10002867-2,US-2014-111241,21/08/2014,23/08/2014,Second Class,239.12,5,0.2,77.71
114237-10004409-1,CA-2012-114237,13/03/2012,15/03/2012,First Class,141.96,2,0,39.75
113516-10002225-3,CA-2013-113516,09/09/2013,11/09/2013,Second Class,33.024,2,0.2,11.56
113516-10001989-6,CA-2013-113516,09/09/2013,11/09/2013,Second Class,67.136,4,0.2,23.50
117961-10000343-1,CA-2012-117961,26/11/2012,30/11/2012,Standard Class,14.73,3,0,6.92
117961-10001172-1,CA-2012-117961,26/11/2012,30/11/2012,Standard Class,104.9,5,0,25.18
117961-10003707-6,CA-2012-117961,26/11/2012,30/11/2012,Standard Class,61.04,4,0,30.52
117961-10001274-1,CA-2012-117961,26/11/2012,30/11/2012,Standard Class,10.95,3,0,5.15
128923-10002250-9,CA-2013-128923,10/12/2013,14/12/2013,Standard Class,9.392,2,0.2,3.29
128923-10000475-9,CA-2013-128923,10/12/2013,14/12/2013,Standard Class,9.328,1,0.2,0.82
162481-10002976-8,CA-2014-162481,26/09/2014,30/09/2014,Standard Class,8.26,2,0,3.88
162481-10003061-2,CA-2014-162481,26/09/2014,30/09/2014,Standard Class,269.97,3,0,51.29
119214-10002893-2,CA-2012-119214,23/01/2012,27/01/2012,Standard Class,29.04,3,0,13.94
119214-10003077-1,CA-2012-119214,23/01/2012,27/01/2012,Standard Class,14.62,2,0,6.87
122287-10001661-1,CA-2012-122287,18/06/2012,23/06/2012,Standard Class,11.952,3,0.2,4.33
122287-10004656-4,CA-2012-122287,18/06/2012,23/06/2012,Standard Class,4.536,7,0.7,-3.33
122287-10003707-9,CA-2012-122287,18/06/2012,23/06/2012,Standard Class,9.156,2,0.7,-6.10
122287-10004973-7,CA-2012-122287,18/06/2012,23/06/2012,Standard Class,75.36,5,0.2,20.72
104493-10004817-5,CA-2012-104493,02/10/2012,08/10/2012,Standard Class,57.504,6,0.2,20.13
158946-10001860-3,US-2014-158946,19/11/2014,24/11/2014,Standard Class,38.864,7,0.2,7.77
129168-10001639-1,CA-2011-129168,17/08/2011,23/08/2011,Standard Class,15.552,3,0.2,5.44
131835-10004487-1,CA-2013-131835,18/07/2013,22/07/2013,Standard Class,162.64,2,0,45.54
131835-10001760-5,CA-2013-131835,18/07/2013,22/07/2013,Standard Class,597,3,0,280.59
131835-10004071-5,CA-2013-131835,18/07/2013,22/07/2013,Standard Class,55.48,1,0,26.63
142237-10004848-2,CA-2012-142237,11/07/2012,13/07/2012,First Class,289.8,7,0.2,36.23
142237-10004022-2,CA-2012-142237,11/07/2012,13/07/2012,First Class,2.502,3,0.7,-2.00
142237-10003669-6,CA-2012-142237,11/07/2012,13/07/2012,First Class,6.48,4,0.7,-4.75
142237-10003833-3,CA-2012-142237,11/07/2012,13/07/2012,First Class,341.488,8,0.3,-73.18
142237-10003732-1,CA-2012-142237,11/07/2012,13/07/2012,First Class,11.12,5,0.2,0.83
142237-10003142-2,CA-2012-142237,11/07/2012,13/07/2012,First Class,25.344,6,0.2,3.48
136434-10001196-1,CA-2013-136434,02/12/2013,08/12/2013,Standard Class,17.31,3,0,5.19
