Hecho ID,Customer ID,Product ID,Sales ID
3225,ES-14080,TEC-PH-10001760,108189-10001760-3
3226,ES-14080,OFF-EN-10004846,108189-10004846-1
3227,ES-14080,OFF-SU-10003567,108189-10003567-1
3228,ES-14080,TEC-PH-10001557,108189-10001557-2
3229,ES-14080,TEC-AC-10003038,108189-10003038-7
3230,KL-16645,OFF-ST-10004459,154641-10004459-3
3231,BN-11515,FUR-FU-10004960,131625-10004960-1
3232,ND-18370,OFF-BI-10000632,156356-10000632-2
3233,ND-18370,OFF-BI-10001107,156356-10001107-2
3234,ND-18370,OFF-ST-10002301,156356-10002301-3
3235,JL-15130,OFF-BI-10003355,138933-10003355-3
3236,RC-19825,FUR-TA-10002903,140746-10002903-1
3237,CC-12475,OFF-ST-10001580,146836-10001580-4
3238,CC-12475,OFF-BI-10000315,146836-10000315-4
3239,DW-13195,FUR-CH-10003774,127971-10003774-3
3240,DW-13195,TEC-PH-10003095,127971-10003095-1
3241,DW-13195,FUR-FU-10000023,127971-10000023-7
3242,CK-12760,OFF-ST-10002214,140809-10002214-5
3243,EG-13900,OFF-BI-10002799,114524-10002799-1
3244,SJ-20215,TEC-PH-10004912,113355-10004912-2
3245,SJ-20215,FUR-CH-10002602,113355-10002602-3
3246,BP-11185,TEC-AC-10004510,140907-10004510-4
3247,BP-11185,OFF-ST-10000060,140907-10000060-3
3248,BP-11185,OFF-AR-10000799,140907-10000799-1
3249,SJ-20125,FUR-CH-10004875,159730-10004875-1
3250,SJ-20125,TEC-PH-10002085,159730-10002085-1
3251,MC-17590,OFF-FA-10000992,157868-10000992-2
3252,BG-11740,FUR-FU-10001473,119389-10001473-6
3253,MA-17560,OFF-AR-10003045,110373-10003045-7
3254,MA-17560,TEC-PH-10001536,110373-10001536-2
3255,CC-12220,TEC-PH-10001580,155474-10001580-1
3256,CC-12220,OFF-BI-10004209,155474-10004209-1
3257,RA-19885,OFF-LA-10001613,155453-10001613-4
3258,DK-12835,FUR-TA-10001676,161844-10001676-7
3259,DK-12835,OFF-BI-10003712,161844-10003712-2
3260,LB-16795,OFF-BI-10000285,162103-10000285-3
3261,CM-11815,OFF-PA-10004609,151554-10004609-2
3262,TS-21205,TEC-AC-10001314,140662-10001314-9
3263,TS-21205,OFF-PA-10003395,140662-10003395-7
3264,TS-21205,OFF-AP-10001242,140662-10001242-2
3265,RF-19345,OFF-LA-10001641,122518-10001641-1
3266,JF-15565,OFF-ST-10003816,126571-10003816-2
3267,JF-15565,OFF-EN-10002230,126571-10002230-2
3268,EH-14185,TEC-PH-10002660,143840-10002660-1
3269,EH-14185,TEC-PH-10003171,143840-10003171-4
3270,VW-21775,TEC-AC-10003709,115980-10003709-2
3271,VW-21775,OFF-FA-10000304,115980-10000304-6
3272,KN-16450,TEC-AC-10003709,155145-10003709-7
3273,SJ-20215,FUR-CH-10002774,146038-10002774-2
3274,PS-19045,TEC-CO-10001046,133865-10001046-3
3275,KM-16225,OFF-FA-10003495,116358-10003495-1
3276,KM-16225,OFF-AR-10004685,116358-10004685-2
3277,GM-14695,OFF-AR-10004757,102988-10004757-2
3278,GM-14695,TEC-PH-10001615,102988-10001615-2
3279,GM-14695,OFF-PA-10003349,102988-10003349-1
3280,GM-14695,OFF-AR-10000127,102988-10000127-2
3281,GM-14695,OFF-SU-10002881,102988-10002881-4
3282,KT-16465,TEC-AC-10001109,117170-10001109-4
3283,KT-16465,OFF-PA-10000682,117170-10000682-4
3284,MH-17785,FUR-FU-10000221,159478-10000221-1
3285,AF-10885,OFF-BI-10002429,103702-10002429-6
3286,JP-16135,OFF-AR-10002375,150525-10002375-6
3287,JP-16135,OFF-AP-10000595,150525-10000595-1
3288,RD-19585,TEC-PH-10001530,157770-10001530-4
3289,RD-19585,OFF-BI-10000050,157770-10000050-2
3290,RD-19585,TEC-AC-10001552,157770-10001552-2
3291,RD-19585,TEC-AC-10003399,157770-10003399-3
3292,JF-15295,OFF-AR-10004078,167290-10004078-1
3293,CK-12595,OFF-SU-10002189,106264-10002189-1
3294,CK-12595,FUR-FU-10001852,106264-10001852-3
3295,KH-16510,OFF-BI-10003638,138023-10003638-3
3296,CM-12655,TEC-MA-10002428,113418-10002428-1
3297,EB-13870,OFF-BI-10001036,110569-10001036-1
3298,EB-13870,OFF-AP-10004708,110569-10004708-1
3299,MW-18235,TEC-MA-10000488,136308-10000488-1
3300,CS-11950,OFF-BI-10003656,159926-10003656-5
3301,CS-11950,OFF-ST-10003656,159926-10003656-7
3302,CS-11950,TEC-PH-10001128,159926-10001128-5
3303,CS-11950,FUR-FU-10001473,159926-10001473-6
3304,CS-11950,OFF-BI-10004656,159926-10004656-1
3305,SP-20620,OFF-EN-10004955,104738-10004955-1
3306,SP-20620,TEC-PH-10002468,104738-10002468-2
3307,SP-20620,TEC-PH-10000576,104738-10000576-3
3308,SP-20620,OFF-BI-10002160,104738-10002160-2
3309,SP-20620,TEC-AC-10003628,104738-10003628-4
3310,GT-14635,OFF-BI-10001116,144386-10001116-2
3311,LW-17215,OFF-BI-10002026,111416-10002026-2
3312,AH-10030,FUR-FU-10003691,162747-10003691-8
3313,TH-21100,FUR-CH-10002602,133130-10002602-6
3314,TH-21100,OFF-PA-10000675,133130-10000675-8
3315,HG-15025,FUR-CH-10002602,169978-10002602-2
3316,HG-15025,OFF-BI-10001900,169978-10001900-1
3317,EB-13750,FUR-FU-10001468,161739-10001468-3
3318,SC-20725,OFF-AR-10004648,165057-10004648-1
3319,SC-20725,OFF-LA-10003190,165057-10003190-8
3320,TS-21505,OFF-AP-10004868,134551-10004868-4
3321,TS-21505,FUR-CH-10004287,134551-10004287-6
3322,TS-21505,OFF-PA-10002689,134551-10002689-2
3323,TH-21550,OFF-AP-10002892,120810-10002892-6
3324,TH-21550,FUR-FU-10002253,120810-10002253-1
3325,KD-16270,OFF-BI-10001359,165309-10001359-8
3326,KD-16270,OFF-BI-10001267,165309-10001267-1
3327,KD-16270,OFF-AR-10003582,165309-10003582-6
3328,KD-16270,OFF-PA-10003724,165309-10003724-2
3329,KD-16270,OFF-PA-10001033,165309-10001033-2
3330,KD-16270,TEC-PH-10003505,165309-10003505-1
3331,KD-16270,TEC-PH-10004959,165309-10004959-2
3332,GM-14455,TEC-AC-10000474,122595-10000474-2
3333,GM-14455,TEC-PH-10003095,122595-10003095-5
3334,GM-14455,FUR-FU-10002963,122595-10002963-2
3335,PR-18880,OFF-AR-10000203,109253-10000203-1
3336,PR-18880,TEC-PH-10004667,109253-10004667-4
3337,PR-18880,FUR-FU-10000193,109253-10000193-1
3338,PR-18880,FUR-TA-10001539,109253-10001539-5
3339,PR-18880,OFF-BI-10000962,109253-10000962-1
3340,PR-18880,OFF-AP-10002867,109253-10002867-2
3341,PR-18880,OFF-LA-10001158,109253-10001158-5
3342,TB-21055,OFF-PA-10000675,145982-10000675-1
3343,TB-21055,FUR-TA-10001307,145982-10001307-2
3344,TB-21055,TEC-PH-10000011,145982-10000011-5
3345,TB-21055,OFF-PA-10002666,145982-10002666-8
3346,TB-21055,OFF-FA-10000735,145982-10000735-1
3347,TB-21055,OFF-BI-10000174,145982-10000174-2
3348,ON-18715,OFF-AR-10003156,112011-10003156-5
3349,AH-10195,OFF-BI-10000474,154732-10000474-1
3350,NM-18520,OFF-BI-10003712,157308-10003712-1
3351,AR-10510,TEC-AC-10003280,147536-10003280-8
3352,BM-11650,FUR-BO-10002916,134733-10002916-4
3353,BM-11650,TEC-PH-10002726,134733-10002726-8
3354,CA-12310,TEC-PH-10000895,150434-10000895-3
3355,CA-12310,FUR-TA-10004152,150434-10004152-7
3356,CA-12310,OFF-BI-10003694,150434-10003694-2
3357,CA-12310,OFF-BI-10002160,150434-10002160-3
3358,NF-18595,OFF-PA-10001685,100335-10001685-7
3359,AF-10870,OFF-BI-10000773,139234-10000773-3
3360,AF-10870,TEC-AC-10004510,139234-10004510-2
3361,TC-21535,OFF-PA-10004569,142020-10004569-3
3362,TC-21535,FUR-FU-10000672,142020-10000672-3
3363,Dp-13240,OFF-PA-10004451,139962-10004451-1
3364,Dp-13240,OFF-BI-10004738,139962-10004738-3
3365,MC-17425,FUR-FU-10001940,130050-10001940-9
3366,LC-17050,FUR-BO-10003966,115161-10003966-2
3367,BM-11650,OFF-PA-10003072,165379-10003072-1
3368,BM-11650,OFF-PA-10002245,165379-10002245-1
3369,NW-18400,FUR-BO-10002598,115511-10002598-1
3370,NW-18400,OFF-BI-10002225,115511-10002225-6
3371,TB-21280,TEC-AC-10003832,134887-10003832-1
3372,BS-11755,OFF-BI-10000822,123778-10000822-2
3373,BS-11755,OFF-AP-10001242,123778-10001242-1
3374,SO-20335,FUR-FU-10002445,161718-10002445-2
3375,SO-20335,FUR-CH-10002372,161718-10002372-3
3376,SO-20335,TEC-PH-10000376,161718-10000376-3
3377,SO-20335,FUR-CH-10002965,161718-10002965-3
3378,CS-12490,OFF-ST-10004950,100671-10004950-1
3379,PO-19180,OFF-BI-10003166,142867-10003166-1
3380,PO-19180,OFF-PA-10004610,142867-10004610-1
3381,TD-20995,FUR-FU-10000320,103156-10000320-2
3382,SP-20620,OFF-EN-10004030,162208-10004030-2
3383,MS-17365,OFF-EN-10004147,130659-10004147-1
3384,MS-17365,FUR-CH-10003535,130659-10003535-3
3385,MS-17365,TEC-PH-10004586,130659-10004586-1
3386,Dp-13240,OFF-ST-10003208,148404-10003208-5
3387,Dp-13240,OFF-FA-10003112,148404-10003112-1
3388,Dp-13240,TEC-PH-10004447,148404-10004447-2
3389,Dp-13240,OFF-BI-10002854,148404-10002854-5
3390,Dp-13240,FUR-TA-10001039,148404-10001039-1
3391,DB-13660,OFF-PA-10004239,101077-10004239-6
3392,MG-17650,TEC-PH-10001530,166471-10001530-1
3393,MG-17650,TEC-PH-10000038,166471-10000038-2
3394,EH-14185,OFF-BI-10001765,105340-10001765-6
3395,CL-11890,OFF-PA-10000380,131583-10000380-4
3396,KF-16285,OFF-ST-10001128,148362-10001128-4
3397,KF-16285,OFF-BI-10003656,148362-10003656-1
3398,KF-16285,OFF-PA-10003441,148362-10003441-2
3399,DH-13075,TEC-PH-10002923,102274-10002923-3
3400,DH-13075,OFF-PA-10004359,102274-10004359-6
3401,DH-13075,OFF-ST-10001511,102274-10001511-1
3402,DH-13075,OFF-AR-10002833,102274-10002833-5
3403,LA-16780,FUR-FU-10001940,129700-10001940-2
3404,HZ-14950,FUR-FU-10003919,168739-10003919-6
3405,CM-12190,OFF-ST-10003479,152527-10003479-7
3406,LB-16795,FUR-CH-10002965,150119-10002965-2
3407,LB-16795,FUR-CH-10002965,150119-10000145-7
3408,LB-16795,OFF-BI-10000145,150119-10002191-2
3409,LB-16795,FUR-FU-10002191,150847-10004451-1
3410,JF-15490,OFF-PA-10004451,100244-10001471-6
3411,GM-14695,OFF-PA-10001471,100244-10003656-2
3412,GM-14695,OFF-BI-10003656,100244-10000940-1
3413,GM-14695,OFF-AR-10000940,100244-10002319-7
3414,GM-14695,OFF-PA-10002319,100244-10000977-4
3415,GM-14695,OFF-BI-10000977,116540-10002676-1
3416,SS-20590,OFF-FA-10002676,116540-10004970-8
3417,SS-20590,OFF-BI-10004970,151841-10003971-4
3418,TC-21475,OFF-AP-10003971,151841-10001574-5
3419,TC-21475,OFF-SU-10001574,150791-10000665-2
3420,CC-12430,FUR-CH-10000665,134803-10000891-2
3421,CL-12565,OFF-AP-10000891,134803-10003790-1
3422,CL-12565,OFF-PA-10003790,134803-10002217-1
3423,CL-12565,TEC-AC-10002217,134803-10002215-2
3424,CL-12565,OFF-BI-10002215,134803-10001972-5
3425,CL-12565,TEC-MA-10001972,153381-10001525-1
3426,DE-13255,OFF-BI-10001525,153381-10000988-1
3427,DE-13255,FUR-CH-10000988,111024-10000174-3
3428,SZ-20035,OFF-PA-10000174,111024-10002041-2
3429,SZ-20035,FUR-TA-10002041,111024-10002246-3
3430,SZ-20035,OFF-PA-10002246,148264-10003327-2
3431,LF-17185,OFF-ST-10003327,148264-10002703-1
3432,LF-17185,FUR-FU-10002703,148264-10003651-6
3433,LF-17185,OFF-PA-10003651,131212-10001617-2
3434,AB-10165,OFF-BI-10001617,131212-10000145-1
3435,AB-10165,OFF-BI-10000145,100531-10001670-1
3436,NM-18520,OFF-BI-10001670,100531-10003849-2
3437,NM-18520,FUR-FU-10003849,152583-10003849-1
3438,RA-19945,FUR-FU-10003849,152583-10002041-2
3439,RA-19945,FUR-TA-10002041,152583-10002214-5
3440,RA-19945,OFF-ST-10002214,144099-10001078-4
3441,PO-19195,OFF-BI-10001078,158337-10002137-1
3442,KA-16525,OFF-PA-10002137,168858-10001415-1
3443,JD-16150,OFF-EN-10001415,168858-10003849-2
3444,JD-16150,OFF-AP-10003849,116344-10001713-8
3445,JO-15145,OFF-ST-10001713,131779-10001505-2
3446,LE-16810,OFF-ST-10001505,158869-10000474-7
3447,AH-10690,OFF-PA-10000474,102554-10001919-3
3448,KN-16705,OFF-AR-10001919,162614-10004001-2
3449,TB-21250,OFF-BI-10004001,168592-10004785-5
3450,DP-13390,OFF-AP-10004785,168592-10002406-1
3451,DP-13390,OFF-ST-10002406,168592-10002988-4
3452,DP-13390,OFF-FA-10002988,157609-10002415-4
3453,KN-16705,TEC-PH-10002415,153325-10004236-5
3454,ST-20530,OFF-BI-10004236,153626-10000657-5
3455,EB-13870,OFF-AR-10000657,166485-10004996-1
3456,AH-10210,OFF-PA-10004996,136448-10001109-7
3457,AS-10090,TEC-AC-10001109,136448-10003832-2
3458,AS-10090,FUR-FU-10003832,136448-10002393-3
3459,AS-10090,OFF-BI-10002393,136448-10001359-5
3460,AS-10090,OFF-BI-10001359,136448-10003628-4
3461,AS-10090,TEC-AC-10003628,114258-10003012-4
3462,EM-13825,TEC-PH-10003012,152611-10003903-2
3463,KA-16525,OFF-AR-10003903,165470-10004675-5
3464,HJ-14875,OFF-PA-10004675,128699-10001990-4
3465,ND-18370,TEC-AC-10001990,147242-10003842-6
3466,EH-13765,OFF-AP-10003842,147242-10004695-3
3467,EH-13765,FUR-BO-10004695,147242-10003039-2
3468,EH-13765,OFF-PA-10003039,146143-10002045-1
3469,MC-17845,FUR-FU-10002045,100888-10001019-4
3470,MH-17455,OFF-PA-10001019,150035-10003724-1
3471,CL-11890,FUR-FU-10003724,122644-10003673-1
3472,SF-20965,OFF-PA-10003673,122644-10003614-1
3473,SF-20965,TEC-AC-10003614,111815-10000785-1
3474,EP-13915,FUR-CH-10000785,111815-10002926-9
3475,EP-13915,TEC-AC-10002926,144911-10004633-3
3476,RW-19630,TEC-AC-10004633,144911-10000977-1
3477,RW-19630,OFF-BI-10000977,143385-10001635-9
3478,SJ-20500,TEC-AC-10001635,131289-10003056-8
3479,SP-20620,OFF-AR-10003056,131289-10003363-4
3480,SP-20620,OFF-PA-10003363,131289-10003954-1
3481,SP-20620,FUR-TA-10003954,124023-10004415-8
3482,PJ-19015,FUR-FU-10004415,124688-10000455-5
3483,CC-12610,TEC-PH-10000455,124688-10002456-2
3484,CC-12610,FUR-FU-10002456,124688-10003569-1
3485,CC-12610,FUR-TA-10003569,151169-10002813-7
3486,MY-18295,OFF-BI-10002813,134761-10002890-3
3487,DB-13210,TEC-PH-10002890,120705-10001522-1
3488,MG-17875,OFF-ST-10001522,157322-10004086-4
3489,RH-19600,FUR-CH-10004086,157322-10003774-3
3490,RH-19600,FUR-CH-10003774,157322-10004507-6
3491,RH-19600,OFF-ST-10004507,157322-10003208-4
3492,RH-19600,OFF-ST-10003208,157322-10000659-1
3493,RH-19600,OFF-PA-10000659,142034-10002305-7
3494,KB-16240,TEC-AC-10002305,142034-10000990-6
3495,KB-16240,TEC-AC-10000990,142034-10000665-6
3496,KB-16240,FUR-CH-10000665,107328-10001932-5
3497,CA-12055,FUR-TA-10001932,107328-10004487-4
3498,CA-12055,OFF-AP-10004487,107328-10002160-1
3499,CA-12055,OFF-BI-10002160,108616-10000420-2
3500,JK-15730,TEC-AC-10000420,108616-10001989-6
3501,JK-15730,OFF-BI-10001989,108616-10001149-2
3502,JK-15730,OFF-AR-10001149,125115-10004101-1
3503,RD-19930,OFF-PA-10004101,125115-10001714-9
3504,RD-19930,TEC-AC-10001714,150945-10003716-9
3505,JK-16120,OFF-ST-10003716,166863-10000369-2
3506,SC-20020,TEC-PH-10000369,166863-10000756-3
3507,SC-20020,OFF-BI-10000756,166863-10001608-1
3508,SC-20020,FUR-BO-10001608,166863-10001166-1
3509,SC-20020,OFF-PA-10001166,166863-10000587-1
3510,SC-20020,OFF-PA-10000587,166863-10001972-4
3511,SC-20020,TEC-MA-10001972,166863-10004123-5
3512,SC-20020,OFF-ST-10004123,140326-10000112-8
3513,HW-14935,FUR-BO-10000112,140326-10004041-1
3514,HW-14935,OFF-PA-10004041,140326-10001149-6
3515,HW-14935,OFF-AR-10001149,168536-10002323-6
3516,SC-20800,TEC-AC-10002323,113649-10000130-3
3517,HA-14920,OFF-PA-10000130,113649-10002350-4
3518,HA-14920,TEC-PH-10002350,113649-10002518-5
3519,HA-14920,OFF-AP-10002518,124975-10002645-7
3520,MG-17875,FUR-TA-10002645,168767-10000773-1
3521,DM-12955,OFF-BI-10000773,114482-10003845-4
3522,DM-13345,OFF-PA-10003845,114482-10001580-4
3523,DM-13345,TEC-PH-10001580,137673-10002345-1
3524,ML-17395,TEC-AC-10002345,132731-10004120-6
3525,GA-14515,TEC-PH-10004120,148922-10001838-5
3526,SU-20665,TEC-AC-10001838,148922-10000148-3
3527,SU-20665,TEC-PH-10000148,148922-10003476-4
3528,SU-20665,OFF-BI-10003476,130680-10004833-3
3529,BD-11320,TEC-PH-10004833,141145-10001465-8
3530,DB-13405,TEC-AC-10001465,152835-10003056-2
3531,RP-19855,OFF-AR-10003056,155565-10001218-5
3532,EH-13765,OFF-SU-10001218,110849-10002859-2
3533,JL-15835,TEC-MA-10002859,110849-10002375-1
3534,JL-15835,OFF-AR-10002375,110849-10000657-1
3535,JL-15835,OFF-AR-10000657,110849-10000134-1
3536,JL-15835,OFF-FA-10000134,145842-10000419-4
3537,FM-14380,OFF-ST-10000419,158771-10000107-8
3538,SB-20290,OFF-ST-10000107,158771-10001641-9
3539,SB-20290,OFF-LA-10001641,158771-10003121-2
3540,SB-20290,OFF-LA-10003121,158771-10002689-4
3541,SB-20290,OFF-PA-10002689,157511-10002107-5
3542,SV-20365,FUR-FU-10002107,157511-10002647-9
3543,SV-20365,FUR-CH-10002647,157511-10002257-2
3544,SV-20365,OFF-AR-10002257,121216-10004519-2
3545,MM-17920,OFF-PA-10004519,121216-10001947-2
3546,MM-17920,OFF-AP-10001947,155292-10004963-1
3547,RD-19810,OFF-ST-10004963,155292-10002573-3
3548,RD-19810,OFF-SU-10002573,155292-10000553-3
3549,RD-19810,FUR-CH-10000553,155292-10001982-3
3550,RD-19810,OFF-LA-10001982,152555-10001295-4
3551,ME-17320,OFF-PA-10001295,152555-10002965-8
3552,ME-17320,FUR-CH-10002965,152555-10001254-8
3553,ME-17320,TEC-PH-10001254,107832-10001658-7
3554,FH-14275,OFF-BI-10001658,120838-10000585-3
3555,PO-18865,OFF-ST-10000585,120838-10003484-6
3556,PO-18865,TEC-PH-10003484,118542-10004735-4
3557,CC-12550,OFF-PA-10004735,118542-10003429-1
3558,CC-12550,OFF-BI-10003429,152737-10002982-2
3559,TS-21505,OFF-BI-10002982,152737-10004975-4
3560,TS-21505,TEC-AC-10004975,109757-10002335-8
3561,MD-17350,OFF-AR-10002335,109757-10004001-2
3562,MD-17350,OFF-BI-10004001,109757-10001634-4
3563,MD-17350,OFF-BI-10001634,109757-10000007-1
3564,MD-17350,OFF-PA-10000007,130029-10000552-1
3565,GT-14755,OFF-PA-10000552,130029-10001135-3
3566,GT-14755,OFF-FA-10001135,103877-10003650-1
3567,RD-19660,OFF-BI-10003650,137176-10003832-1
3568,DB-12910,FUR-FU-10003832,168109-10003628-5
3569,JK-15640,TEC-AC-10003628,168109-10001148-2
3570,JK-15640,TEC-MA-10001148,168109-10002049-1
3571,JK-15640,TEC-AC-10002049,168109-10000702-7
3572,JK-15640,TEC-PH-10000702,126081-10003953-5
3573,FC-14335,OFF-PA-10003953,117023-10003602-1
3574,JW-15955,OFF-AR-10003602,117023-10004062-1
3575,JW-15955,OFF-AR-10004062,143532-10001560-1
3576,DC-12850,OFF-PA-10001560,103163-10003305-4
3577,FM-14290,OFF-BI-10003305,103163-10004000-4
3578,FM-14290,OFF-PA-10004000,104157-10000321-7
3579,MT-17815,OFF-ST-10000321,104157-10004665-6
3580,MT-17815,OFF-PA-10004665,104157-10004915-2
3581,MT-17815,FUR-TA-10004915,117807-10000994-1
3582,DK-13090,OFF-PA-10000994,121650-10001149-3
3583,KD-16495,OFF-AR-10001149,121650-10003569-8
3584,KD-16495,FUR-TA-10003569,121650-10004289-1
3585,KD-16495,FUR-CH-10004289,121650-10001045-2
3586,KD-16495,OFF-LA-10001045,161823-10002053-5
3587,AG-10300,OFF-AR-10002053,121839-10002885-1
3588,MH-18115,TEC-PH-10002885,158729-10002881-1
3589,AC-10450,OFF-SU-10002881,146535-10000546-2
3590,FM-14290,OFF-BI-10000546,146535-10001526-1
3591,FM-14290,OFF-ST-10001526,154186-10001574-2
3592,RA-19285,OFF-SU-10001574,108434-10002615-4
3593,JG-15160,OFF-ST-10002615,164154-10001658-2
3594,NZ-18565,OFF-BI-10001658,164154-10002562-3
3595,NZ-18565,OFF-ST-10002562,148012-10004757-2
3596,KM-16225,OFF-AR-10004757,102869-10000788-1
3597,LC-17140,OFF-PA-10000788,102869-10002134-6
3598,LC-17140,TEC-AC-10002134,102869-10002456-1
3599,LC-17140,FUR-FU-10002456,102869-10002549-1
3600,LC-17140,TEC-PH-10002549,138310-10001990-4
3601,NP-18700,TEC-AC-10001990,159835-10002137-1
3602,RB-19330,OFF-PA-10002137,159835-10004997-6
3603,RB-19330,FUR-CH-10004997,112956-10000357-2
3604,TH-21550,OFF-PA-10000357,112956-10003976-2
3605,TH-21550,FUR-FU-10003976,112956-10004960-9
3606,TH-21550,FUR-FU-10004960,119683-10001099-2
3607,CK-12595,OFF-EN-10001099,163559-10002026-1
3608,ST-20530,OFF-BI-10002026,140228-10001613-6
3609,GB-14530,OFF-LA-10001613,140228-10002214-2
3610,GB-14530,OFF-ST-10002214,140228-10001128-1
3611,GB-14530,OFF-ST-10001128,131674-10004864-5
3612,NC-18535,TEC-AC-10004864,110093-10000174-1
3613,AB-10255,OFF-PA-10000174,110093-10000171-3
3614,AB-10255,TEC-AC-10000171,112529-10002622-7
3615,SC-20770,FUR-TA-10002622,112529-10001915-3
3616,SC-20770,OFF-AR-10001915,154536-10004410-9
3617,JC-15340,OFF-BI-10004410,141929-10004632-4
3618,RA-19285,OFF-BI-10004632,141929-10002185-5
3619,RA-19285,TEC-PH-10002185,141929-10002974-2
3620,RA-19285,OFF-ST-10002974,109743-10003727-4
3621,SH-19975,OFF-AR-10003727,109743-10004071-6
3622,SH-19975,TEC-PH-10004071,159184-10002878-1
3623,JC-15775,FUR-FU-10002878,159184-10001890-7
3624,JC-15775,OFF-BI-10001890,113530-10002647-6
3625,BC-11125,FUR-CH-10002647,113530-10001315-3
3626,BC-11125,OFF-AR-10001315,113530-10000122-5
3627,BC-11125,OFF-AR-10000122,113530-10001465-3
3628,BC-11125,TEC-AC-10001465,169726-10004600-2
3629,JH-15985,OFF-BI-10004600,155957-10002082-5
3630,CC-12610,OFF-AP-10002082,155957-10004708-2
3631,CC-12610,OFF-AP-10004708,132178-10000464-6
3632,DB-12970,OFF-ST-10000464,132178-10000025-7
3633,DB-12970,OFF-ST-10000025,145177-10001613-9
3634,PP-18955,OFF-LA-10001613,145177-10000376-4
3635,PP-18955,TEC-PH-10000376,145177-10004039-8
3636,PP-18955,OFF-PA-10004039,145177-10001776-2
3637,PP-18955,OFF-PA-10001776,145177-10002457-3
3638,PP-18955,OFF-AP-10002457,145177-10000758-1
3639,PP-18955,FUR-FU-10000758,145177-10000682-4
3640,PP-18955,OFF-PA-10000682,145177-10002550-1
3641,PP-18955,TEC-AC-10002550,145177-10002082-6
3642,PP-18955,OFF-BI-10002082,156594-10004632-4
3643,MC-17845,OFF-BI-10004632,156594-10001725-4
3644,MC-17845,OFF-AR-10001725,156594-10004269-4
3645,MC-17845,OFF-AR-10004269,156594-10003007-1
3646,MC-17845,OFF-BI-10003007,146528-10002195-6
3647,VF-21715,OFF-PA-10002195,146528-10002522-1
3648,VF-21715,OFF-SU-10002522,168459-10003712-2
3649,MC-17275,OFF-BI-10003712,168459-10004854-5
3650,MC-17275,OFF-FA-10004854,109960-10004859-1
3651,DB-13210,TEC-AC-10004859,109960-10001860-3
3652,DB-13210,OFF-AR-10001860,109960-10001636-3
3653,DB-13210,OFF-BI-10001636,109960-10000349-1
3654,DB-13210,OFF-PA-10000349,133004-10002439-6
3655,AJ-10945,OFF-AP-10002439,168102-10001370-1
3656,CP-12340,OFF-ST-10001370,158036-10002558-9
3657,DB-13555,TEC-AC-10002558,128083-10004030-8
3658,EB-13750,OFF-EN-10004030,128083-10003194-3
3659,EB-13750,FUR-FU-10003194,128083-10001731-6
3660,EB-13750,FUR-FU-10001731,161676-10004782-3
3661,JP-15460,OFF-SU-10004782,155005-10003484-3
3662,SC-20050,TEC-PH-10003484,129777-10003590-2
